Numéro de boucle;Jour;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Total;Probabilité de présence d'anomalies;Jour de la semaine;Boucle de comptage;Date formatée;Vacances
785;2021-10-27;16;7;5;5;3;9;38;147;368;250;104;124;179;208;130;150;180;257;328;258;140;92;62;51;3111;;3;785 - 50 Otages Vers Sud;2021-10-27;Vacances de la Toussaint
672;2021-10-26;1;1;0;0;1;2;11;75;228;108;28;31;44;46;38;38;59;147;175;94;28;15;12;15;1197;;2;672 - Pont de Pornic vers Nord;2021-10-26;Vacances de la Toussaint
676;2021-10-26;3;0;0;0;0;1;7;38;113;43;11;20;33;25;21;16;24;81;100;62;27;8;6;5;644;;2;676 - Pont Willy Brandt vers Beaulieu;2021-10-26;Vacances de la Toussaint
725;2021-10-26;1;0;0;0;1;4;3;12;69;27;14;12;22;29;23;16;27;60;70;28;17;3;8;2;448;;2;725 - Pont Tabarly vers Sud;2021-10-26;Vacances de la Toussaint
744;2021-10-26;4;1;2;0;2;6;15;18;58;35;21;26;39;41;47;29;44;68;85;64;40;21;14;10;690;;2;744 - Calvaire vers Est;2021-10-26;Vacances de la Toussaint
673;2021-10-26;2;1;0;0;0;1;6;18;22;16;11;7;7;13;8;9;23;20;30;20;10;5;6;4;239;;2;673 - Pont de Pornic vers Sud;2021-10-26;Vacances de la Toussaint
674;2021-10-26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Forte;2;674 - Pont Haudaudine vers Sud;2021-10-26;Vacances de la Toussaint
669;2021-10-26;1;0;0;3;1;2;20;94;214;80;23;23;36;40;24;18;16;66;64;47;17;9;7;3;808;;2;669 - De Gaulle sortie Clémenceau vers Nord;2021-10-26;Vacances de la Toussaint
981;2021-10-26;1;0;0;0;0;1;1;4;16;5;2;9;9;7;1;4;7;16;19;13;6;3;1;2;127;;2;981 - Pont Tabarly vers Nord;2021-10-26;Vacances de la Toussaint
987;2021-10-26;0;0;0;0;0;0;1;5;14;8;4;3;12;8;7;3;7;27;29;20;6;4;4;2;164;;2;987 - Tremie vers Est;2021-10-26;Vacances de la Toussaint
994;2021-10-26;0;1;0;0;1;1;0;33;49;33;21;19;42;27;20;31;35;88;133;75;33;26;19;19;706;;2;994 - Ceineray vers Est;2021-10-26;Vacances de la Toussaint
786;2021-10-26;16;6;1;1;5;10;15;108;264;176;88;118;195;159;136;118;148;328;439;305;165;99;71;51;3022;;2;786 - 50 Otages Vers Nord;2021-10-26;Vacances de la Toussaint
947;2021-10-26;0;0;0;0;0;1;1;24;79;37;10;7;21;16;15;14;22;22;30;16;5;5;1;0;326;;2;947 - Bd Malakoff vers Ouest;2021-10-26;Vacances de la Toussaint
988;2021-10-26;0;0;0;0;0;1;4;69;155;65;14;13;26;32;19;19;36;58;84;55;18;7;8;6;689;;2;988 - Kennedy vers Est;2021-10-26;Vacances de la Toussaint
995;2021-10-26;5;0;1;0;0;0;8;42;176;82;38;38;56;53;43;41;54;123;131;107;31;11;3;3;1046;;2;995 - Ceineray vers Ouest;2021-10-26;Vacances de la Toussaint
949;2021-10-26;0;1;0;1;1;0;2;7;11;8;7;7;9;7;8;3;16;36;38;23;13;9;4;7;218;;2;949 - avenue de la Libération vers Sud;2021-10-26;Vacances de la Toussaint
683;2021-10-26;0;0;2;1;0;0;3;34;94;49;18;16;46;39;39;26;40;79;124;81;50;15;16;14;786;;2;683 - pont Anne de Bretagne vers Nord;2021-10-26;Vacances de la Toussaint
665;2021-10-26;1;1;0;1;1;4;15;66;176;63;20;28;47;50;27;30;53;118;108;80;29;16;21;9;964;;2;665 - Bonduelle vers Nord;2021-10-26;Vacances de la Toussaint
668;2021-10-26;2;3;1;1;3;2;6;14;63;40;15;12;37;33;26;26;42;126;158;89;42;23;16;17;797;;2;668 - De Gaulle vers sud;2021-10-26;Vacances de la Toussaint
847;2021-10-26;19;10;7;2;3;6;19;72;247;173;66;85;134;158;131;106;171;278;324;227;114;71;91;80;2594;;2;847 - Entrée pont Audibert vers Sud;2021-10-26;Vacances de la Toussaint
944;2021-10-26;0;0;0;0;0;5;0;16;48;29;10;11;20;12;17;14;12;30;37;24;6;4;4;3;302;;2;944 - Magellan vers Est;2021-10-26;Vacances de la Toussaint
945;2021-10-26;2;1;1;0;1;2;4;27;89;44;21;26;54;50;45;31;37;64;102;64;26;18;24;28;761;;2;945 - Magellan vers Ouest;2021-10-26;Vacances de la Toussaint
675;2021-10-26;9;4;0;0;0;5;6;58;104;58;19;23;58;45;31;33;35;91;85;63;40;22;17;18;824;;2;675 - Pont Haudaudine vers Nord;2021-10-26;Vacances de la Toussaint
747;2021-10-26;0;7;0;0;0;0;4;75;139;93;34;25;41;38;34;24;33;79;85;25;17;4;8;7;772;;2;747 - Chemin de halage Tortière vers Nord;2021-10-26;Vacances de la Toussaint
785;2021-10-26;9;7;3;1;5;14;37;135;452;266;86;103;154;199;157;109;172;288;329;237;127;61;52;56;3059;;2;785 - 50 Otages Vers Sud;2021-10-26;Vacances de la Toussaint
977;2021-10-26;0;0;0;0;0;0;0;3;9;0;6;0;6;12;9;9;9;6;15;9;0;3;0;0;96;;2;977 - pont des 3 Continents vers Nord;2021-10-26;Vacances de la Toussaint
986;2021-10-26;0;0;0;0;0;0;5;12;55;32;7;8;6;6;5;9;11;23;18;16;8;3;3;3;230;;2;986 - Tremie vers Ouest;2021-10-26;Vacances de la Toussaint
989;2021-10-26;5;0;0;0;0;17;33;74;62;29;18;38;49;40;23;33;68;184;140;82;44;29;29;21;1018;;2;989 - Kennedy vers Ouest;2021-10-26;Vacances de la Toussaint
996;2021-10-26;1;3;0;1;1;1;4;43;88;53;13;11;28;20;23;28;37;69;92;36;18;12;9;10;601;;2;996 - Van Iseghem vers Nord;2021-10-26;Vacances de la Toussaint
666;2021-10-26;2;1;0;0;0;0;0;10;17;12;10;12;14;16;14;25;23;35;49;25;12;9;5;2;293;;2;666 - Pont Audibert vers Sud;2021-10-26;Vacances de la Toussaint
670;2021-10-26;0;1;2;3;1;2;6;18;36;18;6;13;14;19;15;15;16;33;63;31;11;11;7;8;349;;2;670 - Pont de Pirmil vers Sud;2021-10-26;Vacances de la Toussaint
682;2021-10-26;1;0;2;1;1;6;19;51;231;157;48;29;59;66;47;34;60;114;138;90;50;22;11;16;1253;;2;682 - pont Anne de Bretagne vers Sud;2021-10-26;Vacances de la Toussaint
742;2021-10-26;9;2;1;0;1;10;26;82;158;103;43;39;77;82;63;68;83;178;205;153;69;39;36;39;1566;;2;742 - Philippot vers Est;2021-10-26;Vacances de la Toussaint
743;2021-10-26;4;4;0;1;2;2;10;59;189;113;39;44;72;90;62;44;64;115;173;122;60;30;25;23;1347;;2;743 - Philippot vers ouest;2021-10-26;Vacances de la Toussaint
787;2021-10-26;1;3;2;1;0;5;17;78;324;197;82;67;105;124;78;64;90;163;216;165;93;38;25;19;1957;;2;787 - 50 Otages Vers Sud;2021-10-26;Vacances de la Toussaint
788;2021-10-26;10;14;4;2;3;2;2;73;137;85;49;53;96;93;81;80;102;199;298;206;103;79;59;46;1876;;2;788 - 50 Otages Vers Nord;2021-10-26;Vacances de la Toussaint
943;2021-10-26;0;0;0;0;0;2;0;16;40;17;4;5;8;13;8;11;10;15;28;16;7;3;5;3;211;;2;943 - Magellan vers Ouest;2021-10-26;Vacances de la Toussaint
950;2021-10-26;0;0;1;3;1;10;14;57;149;52;16;12;19;23;17;19;21;32;42;25;19;5;3;5;545;;2;950 - avenue de la Libération vers Nord;2021-10-26;Vacances de la Toussaint
997;2021-10-26;0;0;0;0;0;1;6;31;94;32;17;20;28;37;21;33;54;99;108;52;27;4;2;2;668;;2;997 - Van Iseghem vers Sud;2021-10-26;Vacances de la Toussaint
890;2021-10-26;14;4;4;7;7;22;45;178;433;255;95;110;169;148;138;97;168;258;351;212;130;66;60;44;3015;;2;890 - Pont de Pirmil vers Sud;2021-10-26;Vacances de la Toussaint
679;2021-10-26;0;0;0;0;0;0;1;2;8;8;2;4;7;6;5;4;9;7;13;7;3;2;0;2;90;;2;679 - Bd Malakoff vers Gare Sud;2021-10-26;Vacances de la Toussaint
680;2021-10-26;2;1;0;1;3;3;9;36;69;39;22;19;39;28;22;25;36;54;48;55;25;9;6;4;555;;2;680 - Stalingrad vers ouest;2021-10-26;Vacances de la Toussaint
664;2021-10-26;2;1;1;2;2;1;6;53;152;66;20;34;49;49;37;29;56;137;162;94;67;32;28;21;1101;;2;664 - Bonduelle vers sud;2021-10-26;Vacances de la Toussaint
880;2021-10-26;14;6;4;1;2;5;29;75;284;171;57;55;99;123;104;79;126;203;244;151;78;37;57;47;2051;;2;880 - Madeleine vers Nord;2021-10-26;Vacances de la Toussaint
960;2021-10-26;0;0;0;0;1;1;1;6;10;1;2;0;4;3;5;6;4;14;6;4;1;0;0;0;69;;2;960 - Sorinières Vers Nord;2021-10-26;Vacances de la Toussaint
979;2021-10-26;9;3;0;0;3;9;21;39;81;51;15;27;60;57;84;72;90;228;195;99;54;30;15;27;1269;;2;979 - pont des 3 Continents vers Sud;2021-10-26;Vacances de la Toussaint
980;2021-10-26;0;0;0;0;1;1;1;3;8;2;1;2;2;3;0;3;7;3;6;1;3;0;0;0;47;;2;980 - Pont Tabarly vers Sud;2021-10-26;Vacances de la Toussaint
959;2021-10-26;0;0;0;0;1;3;6;15;9;2;4;0;3;6;3;5;5;8;11;3;0;0;0;0;84;;2;959 - Sorinières Vers Sud;2021-10-26;Vacances de la Toussaint
681;2021-10-26;6;2;2;0;2;1;1;11;32;29;10;17;22;36;18;23;34;89;58;47;26;26;16;16;524;;2;681 - Stalingrad vers est;2021-10-26;Vacances de la Toussaint
746;2021-10-26;0;0;2;0;0;1;1;31;79;30;31;28;46;52;22;39;62;123;148;59;25;2;4;0;785;;2;746 - Chemin de halage Tortière vers Sud;2021-10-26;Vacances de la Toussaint
745;2021-10-26;0;1;0;0;0;0;0;0;12;6;3;5;9;11;5;8;13;14;29;7;9;5;4;1;142;;2;745 - Calvaire vers Ouest;2021-10-26;Vacances de la Toussaint
946;2021-10-26;7;2;0;1;0;3;3;39;140;96;23;23;72;43;42;35;45;92;103;91;28;22;14;13;937;;2;946 - Magellan vers Est;2021-10-26;Vacances de la Toussaint
948;2021-10-26;0;0;0;0;0;0;4;17;35;27;11;12;15;30;9;18;30;49;59;37;14;5;12;1;385;;2;948 - Bd Malakoff vers Est;2021-10-26;Vacances de la Toussaint
667;2021-10-26;7;3;0;3;3;21;43;155;419;253;87;132;155;171;113;104;100;250;335;230;119;47;46;28;2824;;2;667 - Entrée pont Audibert vers Nord;2021-10-26;Vacances de la Toussaint
881;2021-10-26;7;1;0;3;1;14;26;92;223;165;72;118;127;113;93;94;109;221;309;200;92;43;43;17;2183;;2;881 - Madeleine vers Sud;2021-10-26;Vacances de la Toussaint
677;2021-10-26;0;1;0;0;0;5;7;38;63;31;8;9;23;13;13;7;21;33;30;20;9;8;8;4;351;;2;677 - Pont Willy Brandt vers Malakoff;2021-10-26;Vacances de la Toussaint
727;2021-10-26;2;1;1;1;0;2;10;41;79;30;12;11;24;31;17;15;28;45;45;30;5;7;5;4;446;;2;727 - Pont Tabarly vers Nord;2021-10-26;Vacances de la Toussaint
880;2021-10-25;7;3;3;1;0;7;19;68;265;121;36;39;71;84;86;72;100;194;219;128;61;43;37;30;1694;;1;880 - Madeleine vers Nord;2021-10-25;Vacances de la Toussaint
980;2021-10-25;0;0;0;0;1;1;1;3;4;4;1;0;0;1;0;1;2;5;4;3;6;1;0;0;38;;1;980 - Pont Tabarly vers Sud;2021-10-25;Vacances de la Toussaint
673;2021-10-25;0;0;0;0;0;1;4;6;18;11;2;3;7;12;15;11;14;17;27;12;8;3;2;3;176;;1;673 - Pont de Pornic vers Sud;2021-10-25;Vacances de la Toussaint
682;2021-10-25;4;0;0;2;1;3;21;57;193;141;32;30;45;72;47;26;49;102;117;63;33;9;9;10;1066;;1;682 - pont Anne de Bretagne vers Sud;2021-10-25;Vacances de la Toussaint
747;2021-10-25;0;0;0;0;0;0;5;46;116;79;29;18;24;47;14;16;26;55;57;31;10;9;7;3;592;;1;747 - Chemin de halage Tortière vers Nord;2021-10-25;Vacances de la Toussaint
786;2021-10-25;8;7;2;1;2;6;17;90;192;147;58;70;136;133;91;108;151;308;431;227;126;41;38;33;2423;;1;786 - 50 Otages Vers Nord;2021-10-25;Vacances de la Toussaint
675;2021-10-25;1;3;2;1;0;2;11;43;103;64;21;22;34;42;32;32;42;56;85;43;37;16;9;8;709;;1;675 - Pont Haudaudine vers Nord;2021-10-25;Vacances de la Toussaint
679;2021-10-25;0;0;0;0;0;0;0;3;5;1;3;2;4;4;0;2;6;13;7;9;3;2;1;1;66;;1;679 - Bd Malakoff vers Gare Sud;2021-10-25;Vacances de la Toussaint
683;2021-10-25;2;0;0;0;0;0;4;22;106;44;14;17;37;34;26;16;42;72;112;66;31;15;11;7;678;;1;683 - pont Anne de Bretagne vers Nord;2021-10-25;Vacances de la Toussaint
787;2021-10-25;6;0;0;1;1;3;16;58;278;177;68;48;102;102;79;65;83;143;159;104;55;24;6;13;1591;;1;787 - 50 Otages Vers Sud;2021-10-25;Vacances de la Toussaint
881;2021-10-25;5;3;1;2;5;9;35;78;215;98;63;67;108;94;82;99;99;188;262;170;74;34;21;19;1831;;1;881 - Madeleine vers Sud;2021-10-25;Vacances de la Toussaint
987;2021-10-25;0;0;0;0;0;0;4;3;16;9;1;7;9;8;6;2;10;20;32;15;6;5;1;3;157;;1;987 - Tremie vers Est;2021-10-25;Vacances de la Toussaint
988;2021-10-25;0;0;0;0;0;1;4;55;161;55;13;15;19;29;20;20;29;56;66;40;17;3;3;2;608;;1;988 - Kennedy vers Est;2021-10-25;Vacances de la Toussaint
981;2021-10-25;1;0;0;0;0;1;1;5;10;3;6;1;3;11;3;8;12;13;11;9;1;1;0;0;100;;1;981 - Pont Tabarly vers Nord;2021-10-25;Vacances de la Toussaint
949;2021-10-25;2;0;0;0;3;0;0;3;7;3;2;7;7;8;6;3;18;26;39;23;12;3;1;2;175;;1;949 - avenue de la Libération vers Sud;2021-10-25;Vacances de la Toussaint
725;2021-10-25;3;0;2;0;1;5;3;13;68;29;10;14;18;18;7;11;29;51;57;36;8;3;8;3;397;;1;725 - Pont Tabarly vers Sud;2021-10-25;Vacances de la Toussaint
664;2021-10-25;1;0;1;2;1;1;9;28;132;64;18;24;45;59;51;31;46;109;145;71;30;20;16;14;918;;1;664 - Bonduelle vers sud;2021-10-25;Vacances de la Toussaint
847;2021-10-25;9;4;1;1;0;4;17;66;232;138;49;82;115;122;114;101;143;229;301;166;97;66;42;41;2140;;1;847 - Entrée pont Audibert vers Sud;2021-10-25;Vacances de la Toussaint
946;2021-10-25;1;0;2;0;2;2;5;36;138;91;24;22;45;40;30;30;38;89;102;49;29;3;9;1;788;;1;946 - Magellan vers Est;2021-10-25;Vacances de la Toussaint
948;2021-10-25;0;0;0;0;1;0;1;24;26;23;7;4;12;16;10;11;21;38;71;24;11;1;6;0;307;;1;948 - Bd Malakoff vers Est;2021-10-25;Vacances de la Toussaint
667;2021-10-25;5;2;2;2;5;14;50;156;360;206;83;76;137;132;105;114;106;223;278;178;81;34;22;22;2393;;1;667 - Entrée pont Audibert vers Nord;2021-10-25;Vacances de la Toussaint
670;2021-10-25;2;0;1;2;0;2;3;20;30;10;6;13;11;12;12;16;16;30;46;19;9;11;5;3;279;;1;670 - Pont de Pirmil vers Sud;2021-10-25;Vacances de la Toussaint
677;2021-10-25;0;1;0;0;1;3;6;21;58;25;10;7;15;9;3;10;12;27;34;19;8;3;3;2;277;;1;677 - Pont Willy Brandt vers Malakoff;2021-10-25;Vacances de la Toussaint
746;2021-10-25;0;0;0;0;0;1;3;24;74;34;19;14;44;26;12;26;45;99;104;50;18;2;1;2;598;;1;746 - Chemin de halage Tortière vers Sud;2021-10-25;Vacances de la Toussaint
742;2021-10-25;3;2;3;1;1;10;26;84;137;95;33;35;77;62;49;36;66;160;160;73;56;25;20;20;1234;;1;742 - Philippot vers Est;2021-10-25;Vacances de la Toussaint
960;2021-10-25;0;0;0;0;1;0;0;2;7;1;2;2;6;0;0;1;5;11;4;1;0;0;0;0;43;;1;960 - Sorinières Vers Nord;2021-10-25;Vacances de la Toussaint
672;2021-10-25;0;0;0;0;1;3;8;76;208;112;17;24;36;46;30;35;52;142;169;80;29;6;3;9;1086;;1;672 - Pont de Pornic vers Nord;2021-10-25;Vacances de la Toussaint
674;2021-10-25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Forte;1;674 - Pont Haudaudine vers Sud;2021-10-25;Vacances de la Toussaint
665;2021-10-25;0;0;0;1;3;4;11;66;131;70;17;21;50;40;32;36;37;96;97;44;28;12;9;4;809;;1;665 - Bonduelle vers Nord;2021-10-25;Vacances de la Toussaint
676;2021-10-25;0;0;0;0;1;0;7;27;89;36;10;16;24;23;22;14;16;67;84;31;9;9;3;4;492;;1;676 - Pont Willy Brandt vers Beaulieu;2021-10-25;Vacances de la Toussaint
681;2021-10-25;6;1;0;0;1;1;3;13;37;24;11;19;23;33;19;26;34;46;71;43;17;12;15;12;467;;1;681 - Stalingrad vers est;2021-10-25;Vacances de la Toussaint
945;2021-10-25;2;1;0;0;0;2;4;25;73;55;13;22;47;37;26;17;30;78;112;56;29;11;9;7;656;;1;945 - Magellan vers Ouest;2021-10-25;Vacances de la Toussaint
979;2021-10-25;0;0;0;0;6;0;27;45;84;45;36;15;39;27;48;48;93;186;219;54;36;27;18;9;1062;;1;979 - pont des 3 Continents vers Sud;2021-10-25;Vacances de la Toussaint
668;2021-10-25;0;0;1;3;1;2;5;16;48;23;19;19;38;29;32;22;48;100;142;81;22;16;8;6;681;;1;668 - De Gaulle vers sud;2021-10-25;Vacances de la Toussaint
669;2021-10-25;1;0;0;1;3;3;16;75;177;74;24;14;31;35;24;27;20;52;46;18;16;6;10;6;679;;1;669 - De Gaulle sortie Clémenceau vers Nord;2021-10-25;Vacances de la Toussaint
996;2021-10-25;0;0;0;1;1;0;3;28;90;43;16;12;18;28;13;9;17;56;55;35;17;11;5;5;463;;1;996 - Van Iseghem vers Nord;2021-10-25;Vacances de la Toussaint
944;2021-10-25;1;0;0;0;0;1;2;17;48;25;5;5;9;10;12;6;13;30;39;18;8;1;4;1;255;;1;944 - Magellan vers Est;2021-10-25;Vacances de la Toussaint
744;2021-10-25;4;1;1;0;1;4;11;16;65;32;18;28;44;32;35;13;28;42;67;47;34;14;9;9;555;;1;744 - Calvaire vers Est;2021-10-25;Vacances de la Toussaint
745;2021-10-25;0;0;0;0;0;0;1;1;14;6;4;2;9;8;8;6;5;18;16;9;2;2;3;2;116;;1;745 - Calvaire vers Ouest;2021-10-25;Vacances de la Toussaint
680;2021-10-25;1;1;1;0;1;4;13;23;60;38;11;18;35;31;28;24;23;40;35;31;24;12;7;8;469;;1;680 - Stalingrad vers ouest;2021-10-25;Vacances de la Toussaint
666;2021-10-25;3;0;0;1;0;0;1;7;18;8;4;9;10;17;15;12;28;31;34;17;7;10;2;0;234;;1;666 - Pont Audibert vers Sud;2021-10-25;Vacances de la Toussaint
788;2021-10-25;7;1;1;1;0;1;7;46;135;90;40;52;80;99;54;60;85;180;295;171;92;40;34;34;1605;;1;788 - 50 Otages Vers Nord;2021-10-25;Vacances de la Toussaint
890;2021-10-25;11;4;3;8;5;21;53;154;331;171;63;51;80;124;94;88;145;288;278;187;95;50;43;32;2379;;1;890 - Pont de Pirmil vers Sud;2021-10-25;Vacances de la Toussaint
743;2021-10-25;2;1;1;0;2;2;11;41;161;94;37;39;51;77;56;42;67;96;137;104;48;20;11;6;1106;;1;743 - Philippot vers ouest;2021-10-25;Vacances de la Toussaint
997;2021-10-25;0;0;0;0;0;3;3;26;87;41;15;14;27;24;12;24;32;80;77;42;20;3;4;1;535;;1;997 - Van Iseghem vers Sud;2021-10-25;Vacances de la Toussaint
977;2021-10-25;0;0;0;0;0;0;0;0;9;6;3;6;6;3;3;0;3;6;24;3;0;0;0;0;72;;1;977 - pont des 3 Continents vers Nord;2021-10-25;Vacances de la Toussaint
994;2021-10-25;1;0;0;0;0;1;5;17;62;34;19;15;30;31;23;16;31;73;128;57;33;14;12;10;612;;1;994 - Ceineray vers Est;2021-10-25;Vacances de la Toussaint
947;2021-10-25;0;0;0;0;0;0;3;23;81;30;6;6;10;13;8;9;15;17;27;15;0;3;1;1;268;;1;947 - Bd Malakoff vers Ouest;2021-10-25;Vacances de la Toussaint
950;2021-10-25;1;0;0;3;2;7;12;63;117;38;15;15;18;18;16;15;23;40;19;14;12;3;2;0;453;;1;950 - avenue de la Libération vers Nord;2021-10-25;Vacances de la Toussaint
959;2021-10-25;0;0;0;0;1;2;3;14;7;2;3;4;5;5;2;3;5;5;6;3;0;1;0;0;71;;1;959 - Sorinières Vers Sud;2021-10-25;Vacances de la Toussaint
986;2021-10-25;0;1;1;0;0;0;3;8;46;21;13;4;10;14;12;7;12;17;10;17;9;2;2;4;213;;1;986 - Tremie vers Ouest;2021-10-25;Vacances de la Toussaint
989;2021-10-25;2;0;0;0;6;17;31;65;60;23;18;20;40;33;29;49;66;136;151;71;31;19;14;7;888;;1;989 - Kennedy vers Ouest;2021-10-25;Vacances de la Toussaint
995;2021-10-25;4;0;0;0;0;2;10;27;157;79;47;32;54;67;32;42;42;93;108;50;29;6;4;3;888;;1;995 - Ceineray vers Ouest;2021-10-25;Vacances de la Toussaint
943;2021-10-25;0;0;0;0;1;0;0;10;32;19;5;7;6;8;7;5;5;26;32;15;5;5;4;0;192;;1;943 - Magellan vers Ouest;2021-10-25;Vacances de la Toussaint
727;2021-10-25;2;1;0;1;1;4;10;47;64;19;8;13;19;24;9;14;18;50;53;30;8;4;5;2;406;;1;727 - Pont Tabarly vers Nord;2021-10-25;Vacances de la Toussaint
785;2021-10-25;12;5;4;1;5;7;36;108;410;210;69;85;123;164;127;126;131;237;286;182;76;44;24;34;2506;;1;785 - 50 Otages Vers Sud;2021-10-25;Vacances de la Toussaint
669;2021-10-24;3;7;2;1;0;1;3;6;8;11;13;17;19;14;19;18;23;22;16;19;10;12;3;1;248;;7;669 - De Gaulle sortie Clémenceau vers Nord;2021-10-24;Vacances de la Toussaint
948;2021-10-24;1;1;1;2;4;3;0;1;2;4;18;24;9;15;32;46;14;15;10;4;7;2;0;2;217;;7;948 - Bd Malakoff vers Est;2021-10-24;Vacances de la Toussaint
747;2021-10-24;7;0;1;5;2;1;2;6;13;13;33;30;36;26;33;58;35;29;34;11;7;3;1;1;387;;7;747 - Chemin de halage Tortière vers Nord;2021-10-24;Vacances de la Toussaint
743;2021-10-24;19;26;12;11;4;3;2;4;9;25;21;34;45;21;44;43;60;54;48;36;35;12;7;8;583;;7;743 - Philippot vers ouest;2021-10-24;Vacances de la Toussaint
680;2021-10-24;7;4;5;0;3;1;3;4;10;10;13;14;16;15;27;26;24;18;22;28;13;14;6;4;287;;7;680 - Stalingrad vers ouest;2021-10-24;Vacances de la Toussaint
681;2021-10-24;8;9;4;11;2;3;4;2;5;3;9;17;18;10;22;26;30;17;18;22;19;13;11;7;290;;7;681 - Stalingrad vers est;2021-10-24;Vacances de la Toussaint
682;2021-10-24;14;21;7;10;5;6;6;2;19;23;25;56;53;45;52;103;73;76;50;40;24;9;11;6;736;;7;682 - pont Anne de Bretagne vers Sud;2021-10-24;Vacances de la Toussaint
746;2021-10-24;1;1;0;0;1;0;2;2;5;9;16;38;31;18;49;43;62;42;33;14;2;0;0;0;369;;7;746 - Chemin de halage Tortière vers Sud;2021-10-24;Vacances de la Toussaint
988;2021-10-24;0;2;0;1;1;0;0;2;5;8;10;13;8;13;11;20;23;23;19;13;21;7;7;2;209;;7;988 - Kennedy vers Est;2021-10-24;Vacances de la Toussaint
727;2021-10-24;3;0;1;0;1;0;1;4;3;10;21;15;21;22;17;20;29;20;10;8;3;4;3;0;216;;7;727 - Pont Tabarly vers Nord;2021-10-24;Vacances de la Toussaint
742;2021-10-24;19;18;21;25;10;25;24;16;21;27;31;38;41;29;27;69;35;58;55;40;38;18;12;8;705;;7;742 - Philippot vers Est;2021-10-24;Vacances de la Toussaint
670;2021-10-24;3;4;4;2;6;5;3;2;10;34;14;18;27;20;24;22;12;10;22;7;12;4;3;5;273;;7;670 - Pont de Pirmil vers Sud;2021-10-24;Vacances de la Toussaint
673;2021-10-24;5;4;4;2;0;0;0;1;4;8;5;10;8;11;7;17;16;25;17;6;11;0;0;2;163;;7;673 - Pont de Pornic vers Sud;2021-10-24;Vacances de la Toussaint
880;2021-10-24;50;26;29;10;5;9;14;8;13;23;47;46;56;54;39;91;75;81;55;61;36;26;13;22;889;;7;880 - Madeleine vers Nord;2021-10-24;Vacances de la Toussaint
787;2021-10-24;14;12;8;8;1;3;13;7;29;42;50;66;84;65;78;79;77;91;63;58;36;17;6;5;912;;7;787 - 50 Otages Vers Sud;2021-10-24;Vacances de la Toussaint
890;2021-10-24;39;33;33;14;9;10;15;;25;60;72;97;111;80;89;121;134;105;82;92;50;19;11;22;1323;;7;890 - Pont de Pirmil vers Sud;2021-10-24;Vacances de la Toussaint
994;2021-10-24;10;7;7;3;4;2;2;4;5;10;16;20;30;19;21;22;39;32;41;26;11;13;7;7;358;;7;994 - Ceineray vers Est;2021-10-24;Vacances de la Toussaint
995;2021-10-24;10;10;2;0;0;1;3;3;10;19;23;29;37;20;37;42;46;54;37;31;12;9;4;1;440;;7;995 - Ceineray vers Ouest;2021-10-24;Vacances de la Toussaint
959;2021-10-24;0;0;2;0;0;0;1;0;0;2;4;4;5;0;1;1;3;1;3;0;0;0;1;0;28;;7;959 - Sorinières Vers Sud;2021-10-24;Vacances de la Toussaint
946;2021-10-24;6;5;2;4;6;2;2;3;4;11;17;25;18;33;36;61;34;57;21;20;17;2;6;9;401;;7;946 - Magellan vers Est;2021-10-24;Vacances de la Toussaint
665;2021-10-24;7;3;4;1;1;3;4;5;5;13;12;21;23;16;24;31;28;47;30;30;14;10;3;4;339;;7;665 - Bonduelle vers Nord;2021-10-24;Vacances de la Toussaint
666;2021-10-24;3;6;3;2;8;2;5;1;2;6;3;5;8;3;7;9;14;6;3;8;6;5;4;3;122;;7;666 - Pont Audibert vers Sud;2021-10-24;Vacances de la Toussaint
668;2021-10-24;9;5;11;2;1;1;1;1;3;13;9;9;12;18;14;14;21;17;16;20;22;15;6;6;246;;7;668 - De Gaulle vers sud;2021-10-24;Vacances de la Toussaint
675;2021-10-24;18;11;11;7;3;3;2;6;4;17;18;29;24;17;23;26;32;28;28;29;29;12;3;6;386;;7;675 - Pont Haudaudine vers Nord;2021-10-24;Vacances de la Toussaint
725;2021-10-24;1;5;1;2;1;0;2;1;4;4;17;12;17;7;26;31;15;14;8;11;4;8;2;2;195;;7;725 - Pont Tabarly vers Sud;2021-10-24;Vacances de la Toussaint
744;2021-10-24;9;3;4;1;1;0;4;0;4;6;13;17;19;13;19;28;24;14;29;24;21;10;7;4;274;;7;744 - Calvaire vers Est;2021-10-24;Vacances de la Toussaint
786;2021-10-24;37;38;35;27;16;6;4;11;30;30;61;96;112;96;77;93;105;126;109;96;72;62;20;5;1364;;7;786 - 50 Otages Vers Nord;2021-10-24;Vacances de la Toussaint
847;2021-10-24;73;39;43;13;5;11;13;9;15;31;51;59;82;79;74;102;109;104;71;76;76;39;15;30;1219;;7;847 - Entrée pont Audibert vers Sud;2021-10-24;Vacances de la Toussaint
950;2021-10-24;4;3;2;0;2;0;2;3;6;13;14;18;18;19;9;29;22;25;18;10;7;4;2;1;231;;7;950 - avenue de la Libération vers Nord;2021-10-24;Vacances de la Toussaint
